date,temp,humidity,pressure,wind_speed,temp_rolling_3,humidity_rolling_3,temp_category,rain_target,temp_next_day,month,day_of_year,season
2020-02-28,16.110449013657725,80.55965304709889,1020.1705672278842,13.425483354384477,12.85367619551492,85.5408236534658,Warm,0,19.57258380296622,2,59,1
2020-02-29,19.57258380296622,75.97480767529336,991.4058780380176,12.914614436304435,16.11733994790459,80.13151658801205,Warm,1,12.54128531686185,2,60,1
2020-03-01,12.54128531686185,80.67746888676155,1015.0973203777731,12.17004091637195,16.074772711161934,79.07064320305126,Cool,0,14.252660191295448,3,61,2
2020-03-02,14.252660191295448,93.34278784923367,1016.5774838850958,11.619498123307892,15.455509770374507,83.3316881370962,Cool,0,9.894506760125523,3,62,2
2020-03-03,9.894506760125523,81.70030580125697,1026.2836562254256,22.067878632508496,12.229484089427608,85.24018751241739,Cool,0,9.691730386387512,3,63,2
2020-03-04,9.691730386387512,71.74348767379055,1039.7252717970027,20.062915186494635,11.27963244593616,82.2621937747604,Cool,0,19.983256748959406,3,64,2
2020-03-05,19.983256748959406,87.44488938092204,992.5298551114919,13.342704337283628,13.189831298490814,80.29622761865652,Warm,1,22.95090071611131,3,65,2
2020-03-06,22.95090071611131,76.47578300329718,1012.2128921590543,27.202932361925797,17.541962617152745,78.55472001933659,Warm,0,16.059857902009078,3,66,2
2020-03-07,16.059857902009078,82.28402970432323,1008.8549705743368,14.552758203079003,19.6646717890266,82.06823402951414,Warm,1,21.68884179439764,3,67,2
2020-03-08,21.68884179439764,95.23136216679629,1019.5062452894144,11.323636542766392,20.233200137506007,84.6637249581389,Warm,0,18.731612627208882,3,68,2
2020-03-09,18.731612627208882,80.4285881128905,1016.2350315640043,11.401253814837307,18.826770774538534,85.98132666133667,Warm,0,13.951000579325717,3,69,2
2020-03-10,13.951000579325717,85.9163364415244,1007.7118063589508,18.375910313459595,18.123818333644078,87.19209557373705,Cool,1,19.237580864819904,3,70,2
2020-03-11,19.237580864819904,68.59197465460679,1006.3864671708371,13.839645831472728,17.306731357118167,78.31229973634056,Warm,0,25.37555052236563,3,71,2
2020-03-12,25.37555052236563,75.11553021530757,996.2532371722393,16.329583367389283,19.52137732217042,76.54128043714626,Hot,1,17.76168822275127,3,72,2
2020-03-13,17.76168822275127,87.21441634071037,1027.8179237360976,17.542682630876584,20.791606536645602,76.97397373687492,Warm,0,26.02009760557974,3,73,2
2020-03-14,26.02009760557974,61.43621385879771,1019.8880627239929,12.383346783090634,23.052445450232213,74.58872013827188,Hot,0,5.354749017839756,3,74,2
2020-03-15,5.354749017839756,89.33107642223722,1026.7665229669271,10.66473708824383,16.37884494872359,79.32723554058177,Cool,0,22.82004054081442,3,75,2
2020-03-16,22.82004054081442,79.59789045604084,1008.3440579528673,11.055624760781779,18.064962388077973,76.78839357902525,Warm,1,19.40319893915606,3,76,2
2020-03-17,19.40319893915606,80.71127508629637,1003.1474679695835,10.550686308820913,15.85932949927008,83.21341398819148,Warm,1,17.730668239321854,3,77,2
2020-03-18,17.730668239321854,91.5062548669215,996.8252740005615,10.88559781866716,19.98463590643078,83.9384734697529,Warm,1,19.942479708336325,3,78,2
2020-03-19,19.942479708336325,83.37314529431706,1018.3837637561099,11.75771730446864,19.025448962271412,85.1968917491783,Warm,0,9.803955084658016,3,79,2
2020-03-20,9.803955084658016,99.87874144123543,997.4031016320765,10.463425947924657,15.825701010772066,91.58604720082467,Cool,1,18.90164056081244,3,80,2
2020-03-21,18.90164056081244,70.61328456365342,1040.7299460344982,10.547204372056994,16.216025117935594,84.62172376640197,Warm,0,22.043763199896254,3,81,2
2020-03-22,22.043763199896254,80.33736407223535,993.3853612835984,11.684740072087468,16.91645294845557,83.60979669237473,Warm,1,27.905794398048766,3,82,2
2020-03-23,27.905794398048766,76.8917706648751,1017.1049017881875,11.075215421642788,22.950399386252485,75.94747310025463,Hot,0,18.18294391698057,3,83,2
2020-03-24,18.18294391698057,70.2159831039589,1036.5028206082068,11.633309780867728,22.71083383830853,75.81503928035646,Warm,0,16.98956838756886,3,84,2
2020-03-25,16.98956838756886,91.06816582712904,1021.9863463889571,11.33799003374643,21.0261022341994,79.39197319865434,Warm,0,18.780686763139016,3,85,2
2020-03-26,18.780686763139016,100.0,1015.6351056873767,12.67268066649115,17.98439968922948,87.09471631036264,Warm,0,26.123536050221894,3,86,2
2020-03-27,26.123536050221894,76.76817123005074,998.4727452955716,17.787392913302305,20.63126373364326,89.27877901905993,Hot,1,23.446876221788713,3,87,2
2020-03-28,23.446876221788713,83.32677277184331,992.2734621714844,9.741370988564013,22.78369967838321,86.69831466729802,Warm,1,19.41038056286378,3,88,2
2020-03-29,19.41038056286378,81.13999447672137,1024.5507516337639,9.627222530547517,22.993597611624796,80.41164615953848,Warm,0,24.880969475530996,3,89,2
2020-03-30,24.880969475530996,70.42366856316274,1035.5922086116243,14.976469664015642,22.5794087533945,78.29681193724247,Warm,0,23.054784909462366,3,90,2
2020-03-31,23.054784909462366,60.265004767248655,1006.4172501428275,11.261603669882948,22.448711649285713,70.60955593571092,Warm,0,27.666625600313107,3,91,2
2020-04-01,27.666625600313107,69.1089523688898,995.9140773857547,13.42136605056736,25.20079332843549,66.59920856643373,Hot,0,19.566302028642525,4,92,2
2020-04-02,19.566302028642525,66.29726517616143,976.1274585417648,9.702304988174848,23.429237512806,65.22374077076664,Warm,0,21.69051196207364,4,93,2
2020-04-03,21.69051196207364,96.19576479955437,998.2885273450619,14.186257573656157,22.974479863676425,77.2006607815352,Warm,1,21.619550724428464,4,94,2
2020-04-04,21.619550724428464,78.03912769855339,1011.2951473625144,16.531653778775755,20.958788238381544,80.17738589142306,Warm,0,16.512724686082212,4,95,2
2020-04-05,16.512724686082212,78.2844443664872,1036.986848612551,11.750779920535262,19.94092912419477,84.17311228819831,Warm,0,25.559973748334464,4,96,2
2020-04-06,25.559973748334464,86.11155137371082,1023.0970053834945,8.975951783012512,21.230749719615048,80.81170781291713,Hot,0,25.632512854108583,4,97,2
2020-04-07,25.632512854108583,65.96623254438683,1017.5762810706013,15.327407731084762,22.568403762841754,76.78740942819495,Hot,0,24.59938565305664,4,98,2
2020-04-08,24.59938565305664,70.03166679342615,1006.998205080483,13.193088264286306,25.2639574184999,74.03648357050793,Warm,1,23.646109258509732,4,99,2
2020-04-09,23.646109258509732,78.85766806323134,1004.2525142411606,12.563086628269101,24.62600258855832,71.61852246701477,Warm,1,17.98598978365963,4,100,2
2020-04-10,17.98598978365963,91.294695022405,1034.0847139626194,8.424644459527427,22.077161565075333,80.06134329302084,Warm,0,23.20191521881878,4,101,2
2020-04-11,23.20191521881878,83.4158928422785,1016.0110781113758,13.044411229498685,21.611338086996046,84.52275197597162,Warm,0,23.832295560726248,4,102,2
2020-04-12,23.832295560726248,80.56710364479571,981.4609896211847,8.596706818136772,21.673400187734888,85.09256383649307,Warm,1,21.77356474754601,4,103,2
2020-04-13,21.77356474754601,79.89439497858716,1002.8969052815413,8.82625871419001,22.93592517569701,81.29246382188713,Warm,1,25.215891279759546,4,104,2
2020-04-14,25.215891279759546,81.39441291538797,1000.1267595234256,10.574665781889127,23.60725052934394,80.61863717959028,Hot,1,28.278158323257443,4,105,2
2020-04-15,28.278158323257443,77.87744988966382,1004.806039862338,8.83760784938249,25.089204783521,79.72208592787966,Hot,1,35.922563394309115,4,106,2
2020-04-16,35.922563394309115,61.73899555507608,1021.4436599042763,11.084470607502407,29.805537665775372,73.67028612004263,Hot,0,27.596329190265354,4,107,2
2020-04-17,27.596329190265354,76.66262762119884,1011.3883267730863,10.568872797878395,30.599016969277304,72.0930243553129,Hot,0,28.241006017156586,4,108,2
2020-04-18,28.241006017156586,65.14261040224417,1011.8470188949451,8.025619259218805,30.58663286724369,67.84807785950636,Hot,0,26.80877802290599,4,109,2
2020-04-19,26.80877802290599,77.40643641755524,1032.7020974198786,10.807798814542116,27.54870441010931,73.07055814699942,Hot,0,17.81277717590445,4,110,2
2020-04-20,17.81277717590445,76.28713199716536,1002.5530836531997,15.260408717739779,24.287520405322343,72.94539293898826,Warm,1,27.497494780535483,4,111,2
2020-04-21,27.497494780535483,100.0,1040.9629928883103,7.983672010387973,24.03968332644864,84.56452280490687,Hot,0,28.152385160188388,4,112,2
2020-04-22,28.152385160188388,75.52486358238869,1002.9303861294337,10.109839844173132,24.48755237220944,83.93733185985135,Hot,1,40.38628813550092,4,113,2
2020-04-23,40.38628813550092,55.764460269633645,1014.3379729491886,8.565011442303563,32.01205602540826,77.09644128400744,Hot,0,27.324724873608684,4,114,2
2020-04-24,27.324724873608684,74.9958354564264,1008.7819460689585,9.08422524874018,31.954466056432665,68.76171976948291,Hot,1,30.008263056034828,4,115,2
2020-04-25,30.008263056034828,80.18945592836147,1014.8512870025144,8.181313547735984,32.57309202171481,70.31658388480717,Hot,0,28.5384452532808,4,116,2
2020-04-26,28.5384452532808,92.46441683488484,1019.6688799260969,8.40747269002469,28.62381106097477,82.54990273989091,Hot,0,23.07751011631379,4,117,2
2020-04-27,23.07751011631379,72.56672094245592,1019.5075286013331,7.1143805789472685,27.208072808543136,81.74019790190074,Warm,0,34.84126712430199,4,118,2
2020-04-28,34.84126712430199,56.755086697612604,1001.7032400406913,18.935970976387306,28.819074164632195,73.92874149165111,Hot,0,33.09036639004688,4,119,2
2020-04-29,33.09036639004688,81.62318691928637,996.1562798382864,9.830653820260228,30.33638121022089,70.31499818645163,Hot,1,33.4866442485679,4,120,2
2020-04-30,33.4866442485679,59.45069081671954,1050.5475768635856,8.90651657015318,33.80609258763892,65.94298814453951,Hot,0,25.182506141551023,4,121,2
2020-05-01,25.182506141551023,73.04719251414964,1005.7402349059917,8.20899117646894,30.586505593388598,71.3736900833852,Hot,1,36.93849082831467,5,122,2
2020-05-02,36.93849082831467,68.95454973073272,1023.4881865800799,9.017337083574972,31.869213739477868,67.15081102053396,Hot,0,23.107398968532777,5,123,2
2020-05-03,23.107398968532777,77.74996598273253,988.8853803421521,8.062402249525116,28.409465312799494,73.25056940920497,Warm,1,33.24007697735635,5,124,2
2020-05-04,33.24007697735635,80.27160608206518,1008.8058092014298,7.90316591293551,31.095322258067934,75.6587072651768,Hot,1,41.444153034824595,5,125,2
2020-05-05,41.444153034824595,62.44158065972383,1011.0920092402633,8.373272526615784,32.59720966023791,73.48771757484052,Hot,0,25.72216770857318,5,126,2
2020-05-06,25.72216770857318,74.4016236240458,1020.0922260489175,7.410538246736675,33.46879924025138,72.37160345527828,Hot,0,28.023171926424826,5,127,2
2020-05-07,28.023171926424826,75.8457105072937,972.1631878851209,6.977315191101016,31.729830889940867,70.89630493035445,Hot,1,31.529512169897984,5,128,2
2020-05-08,31.529512169897984,75.73122349023888,1015.492109196175,8.762803737342523,28.424950601631995,75.32618587385946,Hot,0,28.687203044867335,5,129,2
2020-05-09,28.687203044867335,76.63467022464556,995.7538781694816,11.815189215530843,29.413295713730047,76.07053474072605,Hot,1,23.621269971847774,5,130,2
2020-05-10,23.621269971847774,82.54942276630192,1017.8651856679238,6.706026192833992,27.945995062204364,78.30510549372879,Warm,0,31.884037277289202,5,131,2
2020-05-11,31.884037277289202,82.49637645777278,997.4550620474275,6.252772153361935,28.064170098001437,80.56015648290675,Hot,1,26.392919197431105,5,132,2
2020-05-12,26.392919197431105,80.72988155779413,1000.1677595611163,6.948840972625428,27.299408815522696,81.9252269272896,Hot,1,34.23214700452757,5,133,2
2020-05-13,34.23214700452757,77.4197817328284,1008.895585844101,17.73972720397863,30.836367826415955,80.21534658279843,Hot,1,27.423295151451136,5,134,2
2020-05-14,27.423295151451136,60.46612075680966,997.215057955952,11.28722840581976,29.349453784469933,72.87192801581072,Hot,0,39.922757910198115,5,135,2
2020-05-15,39.922757910198115,70.54089803655773,1005.8669832989697,8.66033142086312,33.85940002205894,69.4756001753986,Hot,1,28.405881837855024,5,136,2
2020-05-16,28.405881837855024,80.59213456108857,995.0993634718503,13.838379464459424,31.917311633168094,70.53305111815199,Hot,1,30.857251814458735,5,137,2
2020-05-17,30.857251814458735,81.86078603847514,985.5024432245191,7.612017483048658,33.06196385417062,77.66460621204048,Hot,1,36.67686217136553,5,138,2
2020-05-18,36.67686217136553,64.73806117197928,1028.2693557864404,18.07046510530776,31.979998607893094,75.73032725718099,Hot,0,26.59293479074314,5,139,2
2020-05-19,26.59293479074314,70.11313985574199,993.5592696076411,6.80513271111624,31.37568292552247,72.23732902206547,Hot,1,34.018759047157694,5,140,2
2020-05-20,34.018759047157694,67.24961372358517,1010.3197866858802,6.5306978945457095,32.42951866975545,67.36693825043548,Hot,0,39.547559092356096,5,141,2
2020-05-21,39.547559092356096,75.59035945273538,1024.2933662224068,8.711450911437222,33.38641764341897,70.98437101068751,Hot,0,25.100959404357504,5,142,2
2020-05-22,25.100959404357504,87.78833084706334,1003.7758384622593,7.04572973562766,32.88909251462376,76.87610134112795,Hot,1,34.18418194181197,5,143,2
2020-05-23,34.18418194181197,68.833307956178,1000.6225115038169,8.533094483732178,32.94423347950852,77.4039994186589,Hot,0,34.67913416813535,5,144,2
2020-05-24,34.67913416813535,81.7400560522028,1016.3935713300114,6.631604222560636,31.321425171434942,79.45389828514804,Hot,0,37.403577403670205,5,145,2
2020-05-25,37.403577403670205,72.53300938981084,1029.7690073409074,8.388207769536235,35.42229783787251,74.36879113273055,Hot,0,27.420453637649132,5,146,2
2020-05-26,27.420453637649132,75.04691540955108,995.460271023703,6.432771373560026,33.1677217364849,76.43999361718825,Hot,1,27.109636757358622,5,147,2
2020-05-27,27.109636757358622,74.331339323141,1010.7477825197384,5.58631120481563,30.644555932892654,73.97042137416764,Hot,0,36.42427714383401,5,148,2
2020-05-28,36.42427714383401,79.25397507410456,987.0125810754901,12.691035556203866,30.318122512947255,76.2107432689322,Hot,1,35.39804861985388,5,149,2
2020-05-29,35.39804861985388,75.55675385794376,1007.1019849447672,11.80430182060698,32.97732084034884,76.38068941839644,Hot,1,35.26002268407326,5,150,2
2020-05-30,35.26002268407326,95.12824293443975,1013.5130702680711,15.931383427815927,35.69411614925372,83.3129906221627,Hot,0,35.83008191661331,5,151,2
2020-05-31,35.83008191661331,63.562712611720094,1000.180630373674,9.082636770580498,35.496051073513485,78.08256980136787,Hot,0,30.78382220351469,5,152,2
2020-06-01,30.78382220351469,79.78910591854242,1006.1451224926216,8.715941041440725,33.95797560140042,79.49335382156742,Hot,1,35.42711623023232,6,153,3
2020-06-02,35.42711623023232,66.99443178676871,991.8765984753883,7.700869514065596,34.01367345012011,70.11541677234374,Hot,0,35.80888476537199,6,154,3
2020-06-03,35.80888476537199,63.402687747427564,1014.1561791707225,5.622652927990735,34.006607733039665,70.0620751509129,Hot,0,30.845189667952674,6,155,3
2020-06-04,30.845189667952674,74.46873379567394,1028.8354137332472,5.823683328950787,34.027063554518996,68.28861777662341,Hot,0,43.81497162054661,6,156,3
2020-06-05,43.81497162054661,69.46603898379706,996.542841953443,6.196531322890037,36.82301535129043,69.11248684229953,Hot,0,36.92012343233154,6,157,3
2020-06-06,36.92012343233154,100.0,1003.6599235017143,11.775772597906077,37.193428240276944,81.31159092649034,Hot,1,28.654989341573067,6,158,3
2020-06-07,28.654989341573067,73.83104717238145,1020.5381936968128,5.699238926428878,36.463361464817076,81.09902871872617,Hot,0,37.950493165754004,6,159,3
2020-06-08,37.950493165754004,59.72296612227616,1031.181360789841,12.797670675007073,34.50853531321954,77.85133776488587,Hot,0,29.846188702937535,6,160,3
2020-06-09,29.846188702937535,77.80701282347509,990.602152816866,7.312836724628003,32.150557070088205,70.4536753727109,Hot,1,38.702530269993645,6,161,3
2020-06-10,38.702530269993645,49.9023344895395,1010.4682289387607,8.849431375579295,35.49973737956173,62.47743781176359,Hot,0,40.60321953094682,6,162,3
2020-06-11,40.60321953094682,68.77882240848393,1017.2469623347929,5.413678462418604,36.383979501292664,65.49605657383285,Hot,0,30.745575834551744,6,163,3
2020-06-12,30.745575834551744,74.78746490567573,1011.4691541405673,5.990500668494719,36.683775211830735,64.48954060123306,Hot,0,39.7002137874906,6,164,3
2020-06-13,39.7002137874906,78.0958969357068,975.8481189968437,14.586419979558906,37.01633638432972,73.88739474995549,Hot,1,36.97717323809177,6,165,3
2020-06-14,36.97717323809177,81.24763587523258,1020.5163501396315,5.9572621413522455,35.80765428671137,78.04366590553838,Hot,0,39.04908574218014,6,166,3
2020-06-15,39.04908574218014,65.43976093983277,1035.7900452663596,6.07555985224637,38.575490922587505,74.92776458359072,Hot,0,44.44383950989207,6,167,3
2020-06-16,44.44383950989207,66.27194009875463,1014.7499262675426,5.673809483964978,40.15669949672133,70.98644563794,Hot,0,33.74959073731912,6,168,3
2020-06-17,33.74959073731912,65.46399632523372,997.533409200586,5.422416538000797,39.08083866313044,65.72523245460705,Hot,0,31.220069346807804,6,169,3
2020-06-18,31.220069346807804,63.10933977851916,1005.3030913045358,5.800563270005833,36.47116653133966,64.94842540083583,Hot,0,30.548955381570746,6,170,3
2020-06-19,30.548955381570746,77.82447010302097,1039.548696014834,8.085564937274015,31.839538488565893,68.79926873559128,Hot,0,30.920809671215657,6,171,3
2020-06-20,30.920809671215657,61.803739678426176,1026.6494381129085,6.822979658615466,30.8966114665314,67.57918318665543,Hot,0,34.61324133275055,6,172,3
2020-06-21,34.61324133275055,68.5471103279061,1022.600399275765,7.421083780532786,32.02766879517898,69.39177336978442,Hot,0,36.698954084393584,6,173,3
2020-06-22,36.698954084393584,61.69878335881083,1018.3461887530157,5.393841479202147,34.077668362786596,64.01654445504771,Hot,0,36.3666497304256,6,174,3
2020-06-23,36.3666497304256,77.3135069976898,1003.0829433171355,9.865831036916557,35.892948382523244,69.18646689480225,Hot,1,39.104673658161005,6,175,3
2020-06-24,39.104673658161005,88.46196416358438,1009.9914322901635,9.60916038381195,37.390092490993396,75.82475150669501,Hot,1,35.01489298570209,6,176,3
2020-06-25,35.01489298570209,59.47667367911564,1011.8311589648223,5.082184640453313,36.828738791429565,75.08404828012995,Hot,0,42.19425005229705,6,177,3
2020-06-26,42.19425005229705,50.37269014487579,1021.2436147409667,6.475637767133845,38.771272232053384,66.1037759958586,Hot,0,33.57556857282144,6,178,3
2020-06-27,33.57556857282144,71.9633468600886,1035.6337834140036,5.247464651028292,36.92823720360686,60.60423689469335,Hot,0,48.46755679284992,6,179,3
2020-06-28,48.46755679284992,65.92319956315264,1029.7750720518968,9.756607330587677,41.412458472656134,62.75307885603902,Hot,0,37.95850059231014,6,180,3
2020-06-29,37.95850059231014,73.2073427714179,991.7092346630594,9.066493600905446,40.000541985993834,70.36462973155305,Hot,1,30.50343446737604,6,181,3
2020-06-30,30.50343446737604,70.28507761396853,1016.3599245335157,12.038258212838727,38.9764972841787,69.80520664951302,Hot,0,29.389435789394174,6,182,3
2020-07-01,29.389435789394174,73.29888911704859,1024.0514501775185,5.894516355302791,32.61712361636012,72.26376983414501,Hot,0,37.10656745089828,7,183,3
